,1,2,3,4,5,6,7,8,9,10,11,12
A,-0.03162152302155907,-0.05995446193086906,-0.02504427940540399,-0.02352641915937259,-0.013407577027468087,-0.05540095658443189,-0.01694917554321751,-0.017455128958561383,-0.04325830079115223,-0.028585877921153413,-0.02504427940540399,-0.010877809950749051
B,-0.00986590312006086,0.009865903120061414,0.02150268088965457,-0.03566915034431006,0.01846696039759177,0.009359949704717208,-0.041740440545120716,-0.00986590312006086,-0.008348118265687265,-0.028585877921153413,-0.030609691582528686,-0.020490774058967043
C,-0.0007588924271867414,-0.002276752673218252,0.015937268712530095,-0.002276752673218252,-0.044776085645526376,0.0007588924271868525,0.015937268712530095,-0.019478867228279406,0.01846696039759177,0.020996727474310806,0.03313938326759058,0.0007588924271868525
D,-0.01796100698224734,0.053883096338400494,0.08929923227920988,0.029091831336497398,0.033645336682934346,0.023526419159372702,0.020996727474310806,-0.001770799257874378,0.009865903120061414,0.0032886595039065547,-0.005312397773623911,-0.01897291381293509
E,-0.02150268088965457,-0.0012648458425306153,-0.012395670196780562,-0.05843660168483755,-0.04224639396046459,0.03465724351362254,-0.027573971090465887,-0.006324304604311548,-0.015937268712529873,-0.00430056633459408,-0.014925361881842236,0.006830258019655755
F,0.00430056633459408,-0.005312397773623911,0.0032886595039065547,0.00430056633459408,-0.0225145123286844,-0.005312397773623911,0.033645336682934346,0.03465724351362254,0.009865903120061414,-0.0007588924271867414,0.02605618623609174,-0.006830258019655755
G,0.03415129009827811,-0.0012648458425306153,0.04022258029908943,0.06299010703127506,0.04730585272224608,-0.04072853371443319,0.03718693519868377,0.04528203906087036,-0.014925361881842236,0.012901623612124435,0.030103738167184924,-0.0007588924271867414
H,0.0827219886630548,0.02605618623609174,0.012901623612124435,0.02959778475184116,0.019478867228279295,0.04983554440730731,0.06602582752333808,0.03111556960621531,0.04022258029908943,0.022514512328684955,0.04427020762184042,0.04275234737580891
